id,user_id,status,amount,date
26011,04990,success,90910,2019-06-23
26012,06099,success,137780,2021-11-17
26013,09496,success,105780,2020-11-07
26014,06075,success,91100,2021-10-02
26015,03961,success,143310,2022-02-13
26016,09466,failed,20670,2020-08-13
26017,06718,success,144380,2021-08-30
26018,02872,success,23530,2019-08-12
26019,06767,success,86440,2022-05-27
26020,03015,success,8530,2020-12-21
26021,00871,success,6100,2020-11-26
26022,03816,success,27660,2019-04-06
26023,07130,failed,55300,2020-07-19
26024,00452,failed,44980,2022-02-28
26025,02920,success,80590,2021-11-16
26026,08316,success,119610,2021-06-22
26027,00858,success,110580,2020-11-23
26028,07847,failed,44340,2021-08-05
26029,09487,failed,10380,2022-01-28
26030,08295,success,98590,2019-09-06
26031,02076,success,68880,2022-05-10
26032,07013,success,63330,2021-06-28
26033,02792,success,54530,2021-04-22
26034,08543,failed,110060,2022-05-20
26035,07590,success,127440,2021-03-18
26036,05169,success,28270,2019-02-15
26037,09032,failed,56220,2020-09-26
26038,00527,success,85400,2021-11-20
26039,09687,success,49740,2020-11-12
26040,09928,success,0,2018-12-03
26041,03993,failed,123880,2021-11-22
26042,08402,success,129740,2020-10-24
26043,01377,failed,68230,2021-11-20
26044,08937,failed,132150,2020-04-11
26045,02230,success,0,2022-01-19
26046,09690,success,58060,2020-10-02
26047,04281,success,140990,2020-04-18
26048,01486,success,21110,2021-02-25
26049,06268,success,79790,2021-10-07
26050,08430,success,0,2020-10-04
26051,09198,failed,132960,2022-04-06
26052,03015,success,126150,2019-10-02
26053,05642,success,33730,2020-12-10
26054,06077,success,5090,2018-08-03
26055,05788,success,45760,2022-01-28
26056,03748,success,74700,2020-07-01
26057,03950,success,0,2021-10-31
26058,02263,success,30030,2019-11-08
26059,06785,success,79130,2020-04-05
26060,03479,success,73350,2022-01-18
26061,04888,failed,163620,2021-11-24
26062,06460,success,85220,2019-03-19
26063,04220,failed,54800,2022-04-15
26064,07929,success,134310,2020-04-11
26065,02376,success,118280,2022-04-11
26066,07590,success,82930,2021-01-25
26067,02445,success,65450,2020-04-06
26068,06842,success,178650,2021-08-29
26069,07336,failed,81220,2022-04-14
26070,04160,success,168480,2021-07-25
26071,04481,success,32740,2022-03-03
26072,03365,failed,88400,2021-09-05
26073,05175,success,0,2020-12-17
26074,09438,success,11950,2021-10-09
26075,02491,success,89650,2020-09-11
26076,09561,success,0,2021-11-30
26077,03327,failed,34440,2019-08-13
26078,09575,success,52450,2020-02-25
26079,05042,failed,109020,2022-05-13
26080,04102,success,111890,2020-09-03
26081,01514,success,85770,2022-02-05
26082,01445,success,95180,2022-04-28
26083,02622,failed,90090,2021-05-23
26084,05717,failed,128130,2021-10-05
26085,08466,success,61980,2021-11-10
26086,05426,success,116980,2020-07-04
26087,00799,success,36120,2022-05-04
26088,05766,failed,134930,2020-09-22
26089,07567,success,97170,2022-04-18
26090,06484,failed,0,2019-08-02
26091,05722,success,51600,2021-04-26
26092,04673,failed,73440,2021-03-12
26093,02269,success,1000,2020-01-25
26094,02405,failed,51410,2022-04-25
26095,07436,success,90520,2022-02-18
26096,03510,success,120740,2021-03-10
26097,06673,success,54580,2020-07-19
26098,05594,success,0,2021-10-30
26099,05137,failed,103350,2019-11-05
26100,08053,success,91270,2021-08-28
26101,03013,success,5000,2019-09-30
26102,02779,failed,122120,2020-02-22
26103,05642,failed,53160,2020-04-29
26104,05631,failed,93990,2020-04-11
26105,00258,failed,100790,2021-09-13
26106,00016,success,115880,2022-05-28
26107,09815,success,74610,2021-02-26
26108,05350,success,112020,2021-10-24
26109,07917,success,55810,2020-03-21
26110,06371,failed,16650,2021-09-03
26111,00563,failed,115670,2018-09-17
26112,00340,success,141310,2022-02-11
26113,07367,success,91940,2021-11-12
26114,05971,success,41480,2021-04-15
26115,08890,success,141160,2021-05-15
26116,01507,success,79440,2020-11-28
26117,04344,failed,87170,2022-05-13
26118,02045,success,132900,2019-12-09
26119,09722,failed,121770,2020-02-10
26120,01777,success,87270,2020-06-16
26121,08234,success,103820,2021-01-24
26122,07382,failed,122630,2019-07-28
26123,05392,success,139600,2021-10-04
26124,07754,success,48980,2020-05-19
26125,06196,success,66690,2022-04-20
26126,07065,success,32380,2021-12-04
26127,09815,success,64180,2020-03-09
26128,03076,failed,103590,2021-06-16
26129,00290,failed,108050,2022-02-26
26130,08587,success,0,2019-07-02
26131,08462,failed,55160,2020-04-05
26132,06822,success,135970,2019-07-14
26133,01247,success,56350,2022-02-26
26134,03980,success,54250,2021-11-19
26135,06571,success,81630,2021-08-14
26136,06408,success,0,2019-10-21
26137,03564,success,0,2021-05-15
26138,02185,success,158090,2021-06-30
26139,05051,success,51600,2022-02-22
26140,00482,success,131130,2021-01-07
26141,00435,failed,25610,2022-04-19
26142,01194,failed,25930,2019-11-19
26143,08369,success,149080,2022-04-23
26144,07660,failed,114370,2021-02-05
26145,02387,success,45890,2021-12-28
26146,09034,failed,129380,2019-10-21
26147,06873,success,173080,2020-11-23
26148,05125,success,147800,2020-07-09
26149,07786,success,39560,2022-03-05
26150,04335,success,173900,2020-02-27
26151,02483,success,111180,2022-04-04
26152,06238,failed,79670,2022-01-18
26153,05208,failed,102100,2021-07-27
26154,05069,failed,78380,2019-10-30
26155,06648,success,42540,2020-09-17
26156,04565,success,18130,2020-11-27
26157,04233,failed,62790,2022-01-15
26158,07902,failed,59040,2018-12-10
26159,05157,success,101450,2021-04-18
26160,08753,success,47960,2021-12-01
26161,04440,failed,78650,2022-05-23
26162,08252,success,25140,2021-01-10
26163,05327,success,39390,2021-01-29
26164,01795,success,90760,2020-08-22
26165,03339,failed,83200,2018-12-05
26166,05069,success,240170,2021-06-23
26167,08711,success,85030,2020-11-27
26168,05159,success,31300,2020-04-05
26169,07608,success,27340,2022-04-20
26170,05164,success,103310,2021-03-26
26171,07129,failed,120680,2022-01-27
26172,07345,success,131600,2018-09-20
26173,04226,success,83220,2019-07-13
26174,06277,success,99180,2021-09-08
26175,03042,success,43450,2021-12-26
26176,03047,success,95320,2020-11-04
26177,05167,success,149590,2019-11-24
26178,07683,success,15340,2022-02-09
26179,06509,success,173130,2020-12-10
26180,05914,failed,101400,2019-04-10
26181,01080,success,16379,2022-04-30
26182,09352,success,0,2021-06-29
26183,00673,success,65800,2021-03-30
26184,07747,success,0,2022-04-07
26185,09874,success,82060,2021-11-23
26186,05163,success,110820,2020-01-18
26187,04825,failed,48670,2021-05-23
26188,03587,success,96700,2019-03-10
26189,07488,failed,60760,2020-05-19
26190,05230,failed,68990,2022-04-10
26191,09846,failed,102200,2018-09-26
26192,07859,failed,91220,2020-11-29
26193,00521,failed,61260,2019-11-19
26194,04227,failed,43510,2022-01-15
26195,00209,success,53210,2022-03-15
26196,00258,failed,154970,2019-12-22
26197,01665,success,0,2020-09-09
26198,08138,success,88040,2021-06-15
26199,05734,success,65720,2020-04-04
26200,02989,failed,16140,2020-08-09
26201,09343,success,45970,2020-12-26
26202,08316,failed,60500,2020-08-22
26203,01987,success,63200,2019-07-29
26204,07517,success,24190,2020-06-14
26205,03174,success,140010,2020-12-19
26206,05722,success,169640,2021-09-14
26207,03194,success,88130,2021-02-09
26208,07219,success,0,2020-07-15
26209,03441,success,116800,2021-11-14
26210,07114,failed,90470,2020-10-11
26211,00510,failed,16090,2021-12-01
26212,09326,success,44580,2021-08-22
26213,01547,failed,105200,2021-11-11
26214,01130,success,87290,2020-03-22
26215,08677,success,24790,2019-10-13
26216,05943,success,137210,2020-05-17
26217,03961,failed,44740,2022-01-16
26218,02415,success,35280,2020-06-07
26219,02398,success,92000,2020-08-27
26220,09102,success,30190,2021-10-07
26221,03616,success,0,2022-04-02
26222,00524,failed,127660,2022-04-22
26223,08254,failed,155640,2022-02-21
26224,04401,success,54790,2021-06-05
26225,09789,failed,144790,2020-09-13
26226,00686,success,108670,2021-11-12
26227,04614,success,46920,2022-02-26
26228,05237,success,70320,2020-09-03
26229,04280,failed,104200,2021-11-29
26230,07829,success,103530,2020-10-10
26231,05869,success,3910,2019-07-19
26232,02135,success,126570,2021-06-08
26233,04154,success,213370,2019-03-12
26234,07476,success,103500,2019-07-27
26235,07489,success,74560,2022-05-06
26236,05631,failed,46070,2022-04-05
26237,05191,success,0,2021-11-13
26238,06171,success,84900,2021-10-24
26239,08308,failed,105970,2020-08-28
26240,02366,success,152680,2020-01-02
26241,02657,success,110000,2020-11-01
26242,07379,failed,211100,2020-09-20
26243,09791,success,143450,2020-09-14
26244,05722,failed,22520,2022-02-22
26245,05816,success,85360,2019-11-24
26246,06160,success,101900,2021-09-20
26247,07358,failed,9970,2022-05-23
26248,00285,success,143360,2019-11-16
26249,09434,success,89780,2020-11-15
26250,09787,success,54100,2022-04-16
26251,05943,failed,4390,2022-03-25
26252,05647,success,116990,2018-12-19
26253,09705,success,66670,2022-04-28
26254,00895,failed,0,2021-02-24
26255,09176,failed,23190,2021-09-26
26256,01140,failed,590,2021-01-28
26257,01376,success,97090,2018-10-05
26258,09929,success,118770,2021-12-19
26259,03649,success,53410,2021-05-08
26260,07534,failed,47060,2020-03-11
26261,01035,success,201630,2020-12-05
26262,06888,success,0,2021-03-06
26263,04158,failed,156950,2019-01-14
26264,06273,success,97320,2019-01-27
26265,00967,success,42830,2021-01-06
26266,00176,success,36970,2022-02-23
26267,01997,success,0,2021-06-22
26268,04608,success,103050,2020-04-18
26269,07377,success,45470,2020-06-15
26270,01706,success,0,2021-07-30
26271,09610,failed,78720,2019-09-25
26272,02229,failed,197810,2021-09-19
26273,01956,success,145400,2021-05-05
26274,00893,success,84900,2020-03-19
26275,07293,success,87540,2019-05-14
26276,06126,success,29590,2019-11-28
26277,07795,success,103960,2022-01-03
26278,03476,success,25180,2020-09-28
26279,06344,failed,24230,2021-05-20
26280,02336,success,42760,2018-12-06
26281,07829,success,86920,2020-09-09
26282,06687,success,36780,2021-06-18
26283,04870,success,139210,2019-09-12
26284,08895,failed,37300,2022-03-31
26285,09954,success,38520,2021-06-28
26286,04125,success,186550,2021-10-12
26287,06494,success,96660,2020-02-02
26288,05852,failed,121990,2022-02-03
26289,09219,failed,122980,2022-05-16
26290,09868,success,109750,2021-12-27
26291,07517,success,135790,2022-01-09
26292,05941,success,149150,2022-03-03
26293,02123,success,13600,2022-03-11
26294,05036,failed,101370,2018-12-05
26295,05819,failed,91700,2021-04-01
26296,01036,success,20060,2021-12-07
26297,00890,success,97560,2020-04-05
26298,05960,failed,77920,2021-12-01
26299,08932,success,104060,2021-07-08
26300,03410,success,50800,2022-04-30
26301,00697,failed,0,2019-07-14
26302,00646,success,105050,2018-10-06
26303,03237,failed,114370,2020-07-09
26304,01598,success,0,2022-01-17
26305,03209,failed,53360,2021-05-07
26306,05247,failed,46440,2022-02-10
26307,01644,success,46970,2019-09-02
26308,03460,success,0,2021-08-12
26309,08321,failed,1600,2019-08-05
26310,04452,success,154100,2021-10-02
26311,09296,success,66110,2020-12-17
26312,06353,failed,74390,2021-02-13
26313,05808,success,57720,2021-07-18
26314,07332,success,51570,2019-07-19
26315,09204,success,5180,2020-04-30
26316,01825,success,73920,2021-01-26
26317,08415,failed,74990,2021-01-10
26318,09203,success,62740,2021-12-04
26319,01180,success,63680,2019-07-19
26320,05955,failed,37160,2021-02-26
26321,09285,failed,34820,2022-05-02
26322,05212,failed,132830,2021-01-20
26323,00443,success,54020,2021-06-07
26324,08131,success,25360,2019-02-23
26325,04439,success,19710,2021-04-12
26326,06620,success,0,2021-12-04
26327,01642,success,102820,2019-07-23
26328,07813,success,75130,2021-05-20
26329,01878,success,82210,2018-09-20
26330,08884,success,19390,2021-03-30
26331,09887,success,65080,2022-05-20
26332,00392,failed,159620,2020-12-16
26333,00462,success,170760,2021-10-23
26334,07858,success,44390,2020-05-18
26335,07154,success,58010,2021-02-11
26336,08252,failed,96470,2019-03-02
26337,05197,failed,11450,2021-12-29
26338,09523,success,81470,2021-10-01
26339,01194,success,68890,2018-12-25
26340,03993,failed,27660,2021-12-12
26341,01879,success,10100,2021-10-09
26342,00285,failed,70210,2022-03-26
26343,04522,failed,167330,2021-10-24
26344,06877,success,62240,2022-02-15
26345,08840,success,24220,2022-02-17
26346,02932,success,49290,2020-09-14
26347,05448,success,45390,2022-05-16
26348,02246,failed,136440,2021-08-14
26349,05725,success,32020,2020-03-27
26350,04989,success,164780,2021-12-25
26351,07972,success,45030,2021-02-16
26352,01965,success,34420,2021-02-24
26353,00694,success,9200,2020-11-27
26354,03958,success,60930,2020-02-08
26355,00945,failed,93270,2021-05-20
26356,03235,failed,102460,2019-08-13
26357,08898,success,94880,2022-01-20
26358,07507,success,123680,2021-01-05
26359,00605,failed,95440,2021-01-30
26360,06373,success,64459,2021-10-01
26361,00082,success,13180,2021-01-09
26362,04947,success,68690,2020-05-29
26363,07208,failed,38890,2020-11-20
26364,00089,success,36840,2021-04-17
26365,01849,failed,165230,2022-04-03
26366,06299,failed,39400,2022-05-14
26367,00744,failed,145060,2022-04-22
26368,07236,success,125600,2021-08-17
26369,07507,failed,128419,2020-03-15
26370,09086,failed,131110,2021-02-16
26371,09194,failed,73950,2021-02-25
26372,04897,success,88030,2021-12-03
26373,01858,failed,112100,2021-01-11
26374,06785,success,103270,2018-08-15
26375,08463,success,211270,2021-11-19
26376,05735,failed,73580,2022-05-13
26377,05874,success,137640,2022-04-10
26378,08468,success,0,2019-01-01
26379,07754,success,0,2021-05-03
26380,03235,failed,100840,2020-10-26
26381,07839,failed,0,2021-09-30
26382,04983,failed,28700,2021-09-16
26383,04238,failed,98810,2020-01-05
26384,05559,success,153010,2021-02-28
26385,06603,success,110150,2022-02-03
26386,01985,success,136100,2019-12-03
26387,02643,success,55670,2021-06-29
26388,08742,failed,42720,2019-05-11
26389,09913,failed,145650,2019-09-30
26390,08222,success,104560,2022-01-01
26391,02936,success,73770,2019-01-22
26392,04159,success,25230,2021-12-17
26393,08643,success,56570,2022-02-11
26394,06569,failed,113110,2021-04-02
26395,03532,failed,77390,2020-07-15
26396,05970,success,65019,2021-09-07
26397,09255,success,97880,2020-08-01
26398,04305,success,31770,2020-02-16
26399,05265,success,122530,2021-01-28
26400,06842,failed,27530,2022-02-21
26401,05647,failed,140000,2019-10-11
26402,03713,failed,48390,2021-02-19
26403,01494,failed,126210,2022-04-04
26404,00984,success,69430,2021-11-23
26405,08252,success,156320,2021-07-01
26406,05016,success,74970,2021-01-27
26407,04513,success,80300,2020-10-05
26408,01954,success,45840,2022-02-07
26409,09535,failed,104800,2022-01-20
26410,01189,success,19510,2021-10-09
26411,05008,success,46440,2021-05-14
26412,02698,failed,94220,2021-08-22
26413,05228,failed,24780,2020-07-17
26414,07693,success,33570,2020-08-31
26415,06077,failed,53850,2022-02-15
26416,00986,success,163450,2020-09-27
26417,07651,success,72780,2020-09-11
26418,05734,failed,62520,2020-02-20
26419,02762,failed,102930,2020-09-08
26420,08368,failed,47060,2021-04-24
26421,01520,failed,143680,2018-12-08
26422,00484,success,102730,2021-06-30
26423,03637,success,43700,2021-03-24
26424,01239,success,0,2020-08-28
26425,05118,success,141740,2021-08-09
26426,03175,success,117990,2022-05-01
26427,00861,success,104490,2019-10-08
26428,07402,success,57340,2021-09-25
26429,02174,failed,25700,2021-06-27
26430,03068,success,85270,2021-08-30
26431,07116,failed,134090,2021-02-16
26432,07415,failed,56910,2020-09-27
26433,00423,failed,69310,2019-10-05
26434,07961,failed,92380,2021-05-10
26435,01275,failed,100160,2022-01-09
26436,00449,success,43850,2020-09-27
26437,01578,success,90410,2021-12-01
26438,06327,success,102210,2021-02-04
26439,08641,success,102030,2020-03-30
26440,09636,success,115290,2021-11-30
26441,04439,success,197620,2020-07-03
26442,09491,failed,54570,2019-12-15
26443,01631,failed,107420,2018-10-02
26444,07501,success,31150,2021-10-09
26445,07143,success,147980,2022-02-15
26446,08411,success,64849,2018-12-23
26447,01679,success,84260,2019-03-05
26448,06255,failed,55060,2020-05-10
26449,05481,failed,80990,2019-07-21
26450,02020,failed,78560,2020-12-27
26451,01418,failed,7720,2021-10-23
26452,05400,success,17080,2021-07-18
26453,06044,failed,36720,2020-12-06
26454,04415,success,96820,2022-04-15
26455,05116,failed,75390,2021-09-14
26456,08114,success,94500,2021-09-27
26457,07740,success,129680,2020-11-09
26458,04102,success,106210,2019-08-31
26459,01589,failed,59260,2021-07-01
26460,09245,success,62800,2021-12-07
26461,00942,success,56650,2021-10-26
26462,01773,success,8690,2022-01-22
26463,05086,success,50370,2022-05-26
26464,06747,failed,80420,2021-09-18
26465,09526,success,82170,2020-09-28
26466,00449,failed,136680,2019-08-26
26467,09931,success,51980,2021-02-27
26468,00974,failed,44780,2020-10-04
26469,01810,failed,0,2021-08-21
26470,07619,failed,147550,2021-11-22
26471,03249,success,49550,2021-04-01
26472,00094,success,140540,2022-04-12
26473,04281,success,109090,2022-05-16
26474,06182,failed,43450,2020-10-25
26475,03279,success,89230,2021-08-26
26476,08363,success,49820,2020-06-07
26477,03681,failed,200970,2022-03-21
26478,09966,success,102830,2019-09-06
26479,00344,success,80130,2021-06-06
26480,04550,success,93660,2020-08-16
26481,00335,failed,12330,2021-05-25
26482,01765,success,61640,2020-03-15
26483,04199,success,0,2020-11-27
26484,00672,success,37490,2022-04-10
26485,04701,success,30510,2021-04-28
26486,09496,failed,12630,2021-01-11
26487,07339,success,89190,2021-11-05
26488,04342,success,33340,2021-10-03
26489,06423,failed,78320,2020-05-16
26490,07895,success,57720,2021-06-18
26491,08617,success,0,2019-09-12
26492,08916,success,67320,2019-09-10
26493,05508,failed,99500,2020-02-28
26494,06308,failed,84940,2020-04-24
26495,07120,failed,86420,2019-10-21
26496,01744,failed,98600,2021-08-29
26497,00603,failed,132110,2021-10-04
26498,02281,success,43470,2021-01-21
26499,08290,success,135010,2022-04-12
26500,01051,failed,4950,2020-03-06
26501,07202,success,27290,2020-05-14
26502,05816,success,25160,2019-11-21
26503,09123,failed,10840,2019-01-17
26504,02110,success,36530,2021-10-07
26505,07967,failed,39560,2021-10-20
26506,00484,success,0,2021-02-02
26507,00505,success,0,2021-03-25
26508,08952,success,54980,2021-04-30
26509,00483,success,94920,2021-11-12
26510,00974,success,5910,2021-09-26
26511,09359,failed,71130,2021-02-26
26512,00820,success,131860,2021-11-25
26513,04193,failed,82910,2022-04-29
26514,05703,success,76430,2020-11-23
26515,04831,success,101450,2022-03-25
26516,09880,failed,131670,2019-08-13
26517,01117,failed,114850,2019-05-05
26518,08060,success,149890,2022-05-20
26519,08053,success,41650,2021-05-17
26520,00659,success,133960,2021-11-22
26521,06366,success,115240,2020-02-15
26522,01762,success,53470,2022-05-01
26523,06473,success,72220,2021-05-17
26524,04762,success,132690,2020-12-16
26525,03296,success,28850,2022-04-29
26526,02999,success,64400,2020-05-04
26527,06902,failed,99230,2022-05-13
26528,01229,success,13250,2022-01-25
26529,08002,success,43590,2020-10-04
26530,09523,failed,74560,2021-12-12
26531,03241,success,100830,2021-08-06
26532,05612,failed,79630,2022-01-18
26533,08328,failed,0,2018-10-26
26534,07745,success,120790,2019-10-21
26535,01418,success,10320,2019-07-27
26536,00461,success,69150,2019-10-27
26537,01768,success,199380,2021-06-02
26538,05366,success,81220,2020-05-18
26539,08696,success,146340,2021-09-20
26540,06473,success,101160,2019-04-24
26541,01063,success,56380,2019-09-12
26542,06620,success,59270,2022-01-22
26543,08416,failed,5510,2020-09-26
26544,06424,success,94320,2020-10-22
26545,00521,success,153950,2019-09-12
26546,01376,failed,0,2020-09-03
26547,04877,success,51060,2022-04-10
26548,06193,failed,85320,2022-03-16
26549,07222,failed,41860,2020-02-23
26550,01344,success,79380,2019-11-03
26551,07899,failed,78560,2021-03-22
26552,00272,success,59570,2020-01-18
26553,00551,failed,32280,2020-06-22
26554,00671,failed,0,2020-06-18
26555,07489,failed,111590,2020-09-30
26556,04471,failed,50540,2022-03-18
26557,04055,failed,71830,2022-02-03
26558,04670,success,135890,2021-01-09
26559,07852,success,138270,2022-03-19
26560,06283,success,78270,2021-12-12
26561,08427,failed,99470,2018-05-03
26562,09341,success,67770,2022-03-27
26563,05615,failed,62040,2020-04-06
26564,04528,failed,52980,2021-02-09
26565,09348,success,141580,2020-05-17
26566,07807,success,79640,2021-10-02
26567,08993,failed,56140,2021-09-24
26568,09519,failed,85550,2021-11-02
26569,05070,success,67890,2021-02-09
26570,04306,success,117090,2020-07-15
26571,01328,success,30550,2021-10-02
26572,00005,failed,1930,2019-09-02
26573,00064,success,97000,2021-11-28
26574,05881,success,68950,2021-06-15
26575,06171,failed,89970,2021-01-26
26576,08857,failed,52840,2021-11-10
26577,00829,success,23580,2020-08-27
26578,07132,success,127770,2021-08-27
26579,09006,success,150430,2021-06-30
26580,08954,success,87870,2020-03-28
26581,05692,failed,141590,2021-11-03
26582,02218,success,55180,2019-08-16
26583,06534,failed,39100,2019-06-28
26584,04451,success,85570,2021-03-17
26585,08812,success,0,2020-11-09
26586,07205,success,97550,2022-04-29
26587,02681,failed,38630,2022-03-16
26588,03056,failed,89870,2020-01-24
26589,01079,failed,121780,2019-10-11
26590,03035,success,21780,2021-05-05
26591,09548,success,52700,2022-03-11
26592,02883,success,81250,2022-05-16
26593,08448,success,33870,2021-12-14
26594,02651,success,0,2019-11-04
26595,09168,failed,8790,2021-10-26
26596,02955,success,41240,2020-02-22
26597,05142,success,166150,2022-04-10
26598,03523,success,66990,2021-11-14
26599,08316,success,89870,2020-10-25
26600,09496,success,164870,2021-03-30
26601,09586,success,67230,2021-07-10
26602,07495,success,85420,2021-11-14
26603,04045,success,31060,2020-06-24
26604,06693,failed,86700,2022-02-21
26605,02958,success,45630,2022-03-09
26606,00445,success,45970,2021-03-14
26607,09333,failed,51830,2019-08-02
26608,06907,success,137820,2022-05-21
26609,01878,success,142350,2022-05-25
26610,05332,success,145860,2020-11-27
26611,03035,success,51820,2020-05-31
26612,01172,failed,110810,2021-02-13
26613,08587,success,16880,2022-05-23
26614,02841,failed,46230,2019-11-22
26615,04204,success,80960,2021-05-31
26616,01341,failed,148350,2022-03-02
26617,00602,success,42790,2021-10-07
26618,09689,success,49160,2021-04-26
26619,02302,success,94330,2020-08-28
26620,07120,success,96170,2019-07-21
26621,03883,success,107020,2022-03-18
26622,03194,success,50690,2021-04-14
26623,06214,failed,141930,2020-02-10
26624,06994,failed,78640,2019-03-28
26625,04178,success,23320,2019-12-07
26626,01172,failed,129720,2020-04-14
26627,06362,failed,40640,2021-12-26
26628,01327,failed,70810,2022-05-20
26629,08321,success,34090,2021-03-22
26630,05363,failed,33360,2020-02-01
26631,05860,success,92530,2021-12-02
26632,03816,success,233550,2022-03-23
26633,07253,success,76370,2020-09-04
26634,06458,success,29780,2021-11-29
26635,01927,success,57400,2022-01-22
26636,00979,success,140450,2022-02-15
26637,06484,success,105430,2022-05-02
26638,04011,failed,51940,2022-04-27
26639,07406,failed,73610,2019-10-02
26640,01732,success,151880,2020-03-11
26641,08862,success,81350,2019-08-04
26642,05838,success,148280,2021-11-13
26643,00319,success,36250,2022-04-30
26644,01863,success,49410,2019-11-22
26645,06825,success,31490,2019-08-17
26646,02166,failed,6720,2020-10-11
26647,05654,failed,9780,2021-04-17
26648,01479,failed,59360,2021-11-23
26649,01016,success,74210,2022-02-21
26650,02841,success,15310,2020-11-30
26651,09979,failed,107920,2020-06-20
26652,06748,failed,111770,2020-02-05
26653,07641,success,111400,2021-09-09
26654,01426,failed,132740,2022-04-04
26655,03516,success,117860,2018-10-26
26656,06531,failed,121400,2021-04-28
26657,06277,failed,183020,2021-01-20
26658,08933,success,183980,2020-03-14
26659,03174,success,16750,2022-05-16
26660,05469,success,71600,2021-04-29
26661,01440,success,5730,2021-03-20
26662,09523,failed,22990,2019-04-26
26663,04121,success,90190,2021-03-13
26664,07312,success,52340,2021-09-13
26665,03960,success,85570,2020-05-08
26666,04710,failed,56270,2020-02-22
26667,00258,failed,77430,2021-03-22
26668,05090,success,62770,2022-04-04
26669,00752,failed,88010,2022-03-28
26670,00200,failed,73100,2019-07-26
26671,06267,success,64260,2022-05-13
26672,09707,success,83890,2021-12-07
26673,00457,failed,40640,2021-02-16
26674,03927,success,41500,2021-10-18
26675,02214,success,0,2019-04-15
26676,03056,success,129970,2021-03-20
26677,05296,success,129310,2021-01-09
26678,04973,success,29500,2022-02-03
26679,07770,success,33220,2018-10-07
26680,04028,success,127800,2022-02-28
26681,09212,success,19530,2020-10-14
26682,09107,failed,82970,2020-03-12
26683,00428,success,8480,2018-09-25
26684,03974,success,71810,2019-02-11
26685,04517,failed,32880,2021-08-02
26686,03286,failed,20950,2021-02-01
26687,01520,failed,38250,2022-04-25
26688,02336,success,131680,2021-03-06
26689,07733,failed,126130,2022-01-06
26690,06833,success,122110,2020-03-22
26691,01985,success,97100,2020-07-23
26692,09250,success,141790,2022-01-20
26693,02900,failed,150830,2020-06-06
26694,01213,success,87700,2021-12-24
26695,03102,success,85930,2019-03-16
26696,02201,failed,89120,2021-02-28
26697,07168,failed,62600,2020-04-23
26698,00832,failed,21300,2020-07-29
26699,01463,success,0,2022-01-01
26700,09487,failed,105940,2019-07-30
26701,03698,success,69200,2021-04-13
26702,03511,failed,139120,2022-04-16
26703,01118,success,90630,2021-06-25
26704,05026,failed,3550,2021-03-30
26705,09523,success,18110,2018-12-18
26706,07358,failed,5830,2021-09-25
26707,00287,success,0,2021-09-16
26708,06247,success,126410,2019-11-06
26709,08092,success,127640,2021-06-27
26710,03794,failed,110310,2021-04-19
26711,02792,success,39690,2019-01-13
26712,01327,failed,104490,2022-05-14
26713,01127,failed,131770,2021-12-10
26714,06720,success,34490,2021-09-19
26715,09996,success,55890,2020-03-22
26716,02276,failed,43240,2021-12-15
26717,06080,failed,0,2020-09-20
26718,04318,success,96050,2021-08-27
26719,07209,success,45400,2020-11-27
26720,01702,failed,161470,2021-03-11
26721,03630,failed,114930,2020-08-24
26722,09395,failed,17150,2021-07-16
26723,03032,success,46030,2022-02-21
26724,01045,success,96990,2021-01-28
26725,04611,failed,75740,2021-02-05
26726,08706,success,139810,2019-08-19
26727,04027,failed,48920,2022-03-05
26728,02976,success,104760,2019-10-28
26729,05816,success,101830,2019-11-19
26730,07787,failed,120940,2022-04-25
26731,06943,success,32409,2022-04-13
26732,01987,failed,50950,2019-01-17
26733,06494,success,12020,2021-09-20
26734,04155,success,74220,2022-05-26
26735,06596,failed,111560,2020-01-28
26736,03841,success,0,2022-04-03
26737,00019,failed,52650,2021-09-15
26738,05400,success,66030,2021-07-07
26739,07337,failed,59940,2019-11-06
26740,00525,success,28370,2021-06-27
26741,05818,success,163650,2020-09-08
26742,03012,failed,0,2020-03-17
26743,01463,success,112090,2020-07-15
26744,03182,failed,129180,2020-10-21
26745,09529,failed,11440,2019-11-01
26746,02067,success,159410,2021-02-16
26747,09751,failed,22390,2018-12-31
26748,00340,success,101780,2022-03-23
26749,05040,success,103800,2022-03-13
26750,03361,success,105420,2021-10-30
26751,04011,success,76800,2021-01-11
26752,07144,failed,75850,2020-12-26
26753,08625,success,22420,2020-12-25
26754,03729,success,118790,2021-01-10
26755,05327,failed,72010,2019-05-08
26756,01412,failed,11910,2019-10-29
26757,01030,failed,94780,2021-04-19
26758,06126,failed,89500,2022-02-18
26759,07109,success,62440,2022-04-03
26760,01390,success,48900,2020-10-22
26761,00147,failed,98110,2020-10-03
26762,09540,success,38080,2021-03-29
26763,05499,failed,87830,2021-06-25
26764,00723,failed,47960,2022-01-25
26765,00134,failed,5230,2020-01-01
26766,01276,failed,120620,2019-10-14
26767,09929,success,18330,2021-11-30
26768,05895,success,0,2021-08-21
26769,01723,success,121480,2022-03-25
26770,07891,success,102690,2020-06-06
26771,07823,success,76390,2021-04-10
26772,02754,failed,132440,2019-05-13
26773,08184,success,99270,2020-02-18
26774,06466,failed,153310,2019-12-17
